Price,Close,High,Low,Open,Volume
Ticker,GXU.V,GXU.V,GXU.V,GXU.V,GXU.V
Date,,,,,
2017-05-16,0.1899999976158142,0.20000000298023224,0.1899999976158142,0.20000000298023224,631300
2017-05-17,0.20999999344348907,0.20999999344348907,0.1899999976158142,0.19499999284744263,1272000
2017-05-18,0.20999999344348907,0.2150000035762787,0.20499999821186066,0.2150000035762787,383200
2017-05-19,0.19499999284744263,0.20000000298023224,0.16500000655651093,0.19499999284744263,2321200
2017-05-23,0.20999999344348907,0.2150000035762787,0.20000000298023224,0.20499999821186066,460100
2017-05-24,0.19499999284744263,0.20499999821186066,0.19499999284744263,0.20499999821186066,329400
2017-05-25,0.20000000298023224,0.20000000298023224,0.1899999976158142,0.20000000298023224,249500
2017-05-26,0.20000000298023224,0.20000000298023224,0.1899999976158142,0.1899999976158142,90000
2017-05-29,0.20499999821186066,0.20499999821186066,0.1899999976158142,0.1899999976158142,115200
2017-05-30,0.20499999821186066,0.20499999821186066,0.1899999976158142,0.20000000298023224,200900
2017-05-31,0.20000000298023224,0.20499999821186066,0.19499999284744263,0.20499999821186066,116500
2017-06-01,0.20000000298023224,0.20000000298023224,0.1899999976158142,0.20000000298023224,372200
2017-06-02,0.20000000298023224,0.20000000298023224,0.19499999284744263,0.20000000298023224,50900
2017-06-05,0.1899999976158142,0.20000000298023224,0.1850000023841858,0.20000000298023224,264100
2017-06-06,0.1899999976158142,0.1899999976158142,0.18000000715255737,0.1850000023841858,192400
2017-06-07,0.1899999976158142,0.1899999976158142,0.18000000715255737,0.18000000715255737,197800
2017-06-08,0.1899999976158142,0.19499999284744263,0.18000000715255737,0.18000000715255737,933300
2017-06-09,0.1850000023841858,0.1899999976158142,0.18000000715255737,0.1899999976158142,560500
2017-06-12,0.1850000023841858,0.1899999976158142,0.1850000023841858,0.1850000023841858,394100
2017-06-13,0.1899999976158142,0.1899999976158142,0.18000000715255737,0.1850000023841858,153800
2017-06-14,0.18000000715255737,0.1899999976158142,0.18000000715255737,0.1899999976158142,402800
2017-06-15,0.1850000023841858,0.1850000023841858,0.18000000715255737,0.1850000023841858,69000
2017-06-16,0.19499999284744263,0.19499999284744263,0.18000000715255737,0.1850000023841858,259100
2017-06-19,0.20000000298023224,0.20000000298023224,0.1899999976158142,0.1899999976158142,104000
2017-06-20,0.1899999976158142,0.20000000298023224,0.1899999976158142,0.20000000298023224,214500
2017-06-21,0.19499999284744263,0.20000000298023224,0.1899999976158142,0.19499999284744263,283000
2017-06-22,0.19499999284744263,0.19499999284744263,0.1899999976158142,0.19499999284744263,151400
2017-06-23,0.19499999284744263,0.20000000298023224,0.1899999976158142,0.1899999976158142,280900
2017-06-26,0.20000000298023224,0.20000000298023224,0.19499999284744263,0.20000000298023224,237200
2017-06-27,0.19499999284744263,0.20499999821186066,0.1899999976158142,0.20000000298023224,489700
2017-06-28,0.1850000023841858,0.19499999284744263,0.1850000023841858,0.1899999976158142,276800
2017-06-29,0.1899999976158142,0.19499999284744263,0.1850000023841858,0.19499999284744263,285200
2017-06-30,0.1899999976158142,0.1899999976158142,0.1850000023841858,0.1899999976158142,210500
2017-07-04,0.20000000298023224,0.20000000298023224,0.1899999976158142,0.1899999976158142,288600
2017-07-05,0.20000000298023224,0.20000000298023224,0.19499999284744263,0.20000000298023224,135000
2017-07-06,0.20000000298023224,0.20000000298023224,0.19499999284744263,0.20000000298023224,334800
2017-07-07,0.19499999284744263,0.20000000298023224,0.1899999976158142,0.20000000298023224,113500
2017-07-10,0.1899999976158142,0.20000000298023224,0.1899999976158142,0.20000000298023224,214700
2017-07-11,0.19499999284744263,0.20000000298023224,0.19499999284744263,0.19499999284744263,116100
2017-07-12,0.20000000298023224,0.20000000298023224,0.19499999284744263,0.20000000298023224,204800
2017-07-13,0.2199999988079071,0.2199999988079071,0.20000000298023224,0.20000000298023224,439500
2017-07-14,0.2199999988079071,0.22499999403953552,0.20999999344348907,0.20999999344348907,279100
2017-07-17,0.25999999046325684,0.25999999046325684,0.2199999988079071,0.2199999988079071,1427600
2017-07-18,0.25,0.26499998569488525,0.2475000023841858,0.26499998569488525,603800
2017-07-19,0.25,0.25999999046325684,0.23499999940395355,0.25,1408400
2017-07-20,0.23999999463558197,0.25999999046325684,0.23999999463558197,0.25,559300
2017-07-21,0.23000000417232513,0.24500000476837158,0.23000000417232513,0.23999999463558197,752200
2017-07-24,0.23000000417232513,0.24500000476837158,0.23000000417232513,0.23499999940395355,382600
2017-07-25,0.24500000476837158,0.25,0.23499999940395355,0.23999999463558197,308600
2017-07-26,0.23000000417232513,0.25,0.23000000417232513,0.24500000476837158,223000
2017-07-27,0.24500000476837158,0.25,0.23999999463558197,0.23999999463558197,115900
2017-07-28,0.23999999463558197,0.24500000476837158,0.23000000417232513,0.24500000476837158,224200
2017-07-31,0.24500000476837158,0.25999999046325684,0.23000000417232513,0.23499999940395355,236800
2017-08-01,0.23000000417232513,0.24500000476837158,0.23000000417232513,0.24500000476837158,293800
2017-08-02,0.22499999403953552,0.23999999463558197,0.22499999403953552,0.23999999463558197,212000
2017-08-03,0.2199999988079071,0.23499999940395355,0.2199999988079071,0.23000000417232513,244000
2017-08-04,0.23000000417232513,0.23499999940395355,0.2199999988079071,0.23000000417232513,374800
2017-08-08,0.20999999344348907,0.23499999940395355,0.20999999344348907,0.23499999940395355,321100
2017-08-09,0.20000000298023224,0.2150000035762787,0.20000000298023224,0.20999999344348907,259200
2017-08-10,0.20499999821186066,0.20999999344348907,0.20000000298023224,0.20499999821186066,216200
2017-08-11,0.20999999344348907,0.20999999344348907,0.19499999284744263,0.20000000298023224,592100
2017-08-14,0.20499999821186066,0.20999999344348907,0.20000000298023224,0.20999999344348907,68500
2017-08-15,0.19499999284744263,0.20499999821186066,0.19499999284744263,0.20499999821186066,114000
2017-08-16,0.20499999821186066,0.20499999821186066,0.20000000298023224,0.20499999821186066,31100
2017-08-17,0.20499999821186066,0.2199999988079071,0.20499999821186066,0.20499999821186066,515100
2017-08-18,0.19499999284744263,0.20999999344348907,0.19499999284744263,0.20499999821186066,310200
2017-08-21,0.1899999976158142,0.20499999821186066,0.1899999976158142,0.20499999821186066,851700
2017-08-22,0.19499999284744263,0.19499999284744263,0.1899999976158142,0.19499999284744263,94700
2017-08-23,0.1899999976158142,0.19499999284744263,0.18000000715255737,0.19499999284744263,326300
2017-08-24,0.19499999284744263,0.19499999284744263,0.1899999976158142,0.1899999976158142,132500
2017-08-25,0.19499999284744263,0.19499999284744263,0.1899999976158142,0.1899999976158142,77400
2017-08-28,0.19499999284744263,0.19499999284744263,0.1850000023841858,0.1899999976158142,241100
2017-08-29,0.18000000715255737,0.19499999284744263,0.18000000715255737,0.19499999284744263,381300
2017-08-30,0.18000000715255737,0.1850000023841858,0.18000000715255737,0.1850000023841858,243500
2017-08-31,0.1850000023841858,0.1899999976158142,0.1850000023841858,0.1899999976158142,82900
2017-09-01,0.19499999284744263,0.19499999284744263,0.1850000023841858,0.1899999976158142,262000
2017-09-05,0.1899999976158142,0.20000000298023224,0.1899999976158142,0.20000000298023224,262700
2017-09-06,0.1850000023841858,0.19499999284744263,0.1850000023841858,0.19499999284744263,126700
2017-09-07,0.19499999284744263,0.20000000298023224,0.17000000178813934,0.1899999976158142,1086200
2017-09-08,0.1899999976158142,0.19499999284744263,0.18000000715255737,0.1899999976158142,233300
2017-09-11,0.1899999976158142,0.19499999284744263,0.1899999976158142,0.19499999284744263,226700
2017-09-12,0.20000000298023224,0.20000000298023224,0.1899999976158142,0.1899999976158142,358400
2017-09-13,0.20999999344348907,0.2150000035762787,0.20499999821186066,0.20999999344348907,301700
2017-09-14,0.20000000298023224,0.20999999344348907,0.19499999284744263,0.20499999821186066,258800
2017-09-15,0.20000000298023224,0.20999999344348907,0.20000000298023224,0.20999999344348907,83000
2017-09-18,0.19499999284744263,0.20499999821186066,0.19499999284744263,0.20499999821186066,141300
2017-09-19,0.19499999284744263,0.20499999821186066,0.19499999284744263,0.20000000298023224,489700
2017-09-20,0.19499999284744263,0.20000000298023224,0.1899999976158142,0.19499999284744263,103100
2017-09-21,0.20000000298023224,0.20499999821186066,0.19499999284744263,0.20000000298023224,318700
2017-09-22,0.1899999976158142,0.20499999821186066,0.1899999976158142,0.20499999821186066,208400
2017-09-25,0.19499999284744263,0.20000000298023224,0.19499999284744263,0.20000000298023224,83000
2017-09-26,0.19499999284744263,0.20000000298023224,0.19499999284744263,0.20000000298023224,44300
2017-09-27,0.1899999976158142,0.19499999284744263,0.1899999976158142,0.19499999284744263,146000
